ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
v_emerillonemer1243-fFZS-1,,v_emerillonemer1243,fFZS,emεn,emεn,,,hurault_les_1963,,,,
v_emerillonemer1243-fMBS-1,,v_emerillonemer1243,fMBS,emεn,emεn,,,hurault_les_1963,,,,
v_emerillonemer1243-fH-1,,v_emerillonemer1243,fH,emεn,emεn,,,hurault_les_1963,,,,
v_emerillonemer1243-fHF-1,,v_emerillonemer1243,fHF,pipit,pipit,,,hurault_les_1963,,,,
v_emerillonemer1243-fHM-1,,v_emerillonemer1243,fHM,mambaút,mambaút,,,hurault_les_1963,,,,
v_emerillonemer1243-fFeB-1,,v_emerillonemer1243,fFeB,elu,elu,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fFeB-2,,v_emerillonemer1243,fFeB,pautso,pautso,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fFyB-1,,v_emerillonemer1243,fFyB,elu,elu,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fFyB-2,,v_emerillonemer1243,fFyB,pautso,pautso,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fMeZ-1,,v_emerillonemer1243,fMeZ,e'ú,e'ú,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fMyZ-1,,v_emerillonemer1243,fMyZ,e'ú,e'ú,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fMeB-1,,v_emerillonemer1243,fMeB,mambaút,mambaút,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fMyB-1,,v_emerillonemer1243,fMyB,mambaút,mambaút,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fFeZS-1,,v_emerillonemer1243,fFeZS,emεn,emεn,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fFyZS-1,,v_emerillonemer1243,fFyZS,emεn,emεn,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fFeZD-1,,v_emerillonemer1243,fFeZD,elelekwat,elelekwat,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fFyZD-1,,v_emerillonemer1243,fFyZD,elelekwat,elelekwat,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fMeBS-1,,v_emerillonemer1243,fMeBS,emεn,emεn,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fMyBS-1,,v_emerillonemer1243,fMyBS,emεn,emεn,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fFZeS-1,,v_emerillonemer1243,fFZeS,emεn,emεn,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fFZyS-1,,v_emerillonemer1243,fFZyS,emεn,emεn,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fFZeD-1,,v_emerillonemer1243,fFZeD,elelekwat,elelekwat,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fFZyD-1,,v_emerillonemer1243,fFZyD,elelekwat,elelekwat,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fMBeS-1,,v_emerillonemer1243,fMBeS,emεn,emεn,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fMByS-1,,v_emerillonemer1243,fMByS,emεn,emεn,,Inferred; NA,hurault_les_1963,,,,
v_emerillonemer1243-fFeZ-1,,v_emerillonemer1243,fFeZ,pipit,pipit,,Inferred; ,hurault_les_1963,,,,
v_emerillonemer1243-fFyZ-1,,v_emerillonemer1243,fFyZ,pipit,pipit,,Inferred; ,hurault_les_1963,,,,
v_guajaguaj1256-mB-1,,v_guajaguaj1256,mB,harəpihárə,harəpihárə,,"m-s:harapihiara, w-s:ikwitxiá",cormier_kinship_2003,,,,
v_guajaguaj1256-mZ-1,,v_guajaguaj1256,mZ,haininawai,haininawai,,"m-s:hainawãi, w-s:harapihiara",cormier_kinship_2003,,,,
v_guajaguaj1256-mF-1,,v_guajaguaj1256,mF,tu,tu,,"m-s: tu, w-s:tu",cormier_kinship_2003,,,,
v_guajaguaj1256-mM-1,,v_guajaguaj1256,mM,ɨhi,ɨhi,,"m-s: ihí, w-s: ihí",cormier_kinship_2003,,,,
v_guajaguaj1256-mS-1,,v_guajaguaj1256,mS,mɨmɨrə,mɨmɨrə,,"m-s:taíra, w-s:mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-mD-1,,v_guajaguaj1256,mD,mɨmɨrə,mɨmɨrə,,"m-s: tayra, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-mFF-1,,v_guajaguaj1256,mFF,tamə,tamə,,"m-s: tãmy, w-s: tãmy",cormier_kinship_2003,,,,
v_guajaguaj1256-mFM-1,,v_guajaguaj1256,mFM,iari,iari,,"m-s:jarí, w-s:jarí",cormier_kinship_2003,,,,
v_guajaguaj1256-mMF-1,,v_guajaguaj1256,mMF,tamə,tamə,,"m-s: tãmy, w-s: tãmy",cormier_kinship_2003,,,,
v_guajaguaj1256-mMM-1,,v_guajaguaj1256,mMM,iari,iari,,"m-s:jarí, w-s:jarí",cormier_kinship_2003,,,,
v_guajaguaj1256-mSS-1,,v_guajaguaj1256,mSS,haminaminu,haminaminu,,w-s:hatxa'á,cormier_kinship_2003,,,,
v_guajaguaj1256-mSD-1,,v_guajaguaj1256,mSD,haminaminu,haminaminu,,w-s:hamiarú,cormier_kinship_2003,,,,
v_guajaguaj1256-mDS-1,,v_guajaguaj1256,mDS,haminaminu,haminaminu,,w-s:hatxa'á,cormier_kinship_2003,,,,
v_guajaguaj1256-mDD-1,,v_guajaguaj1256,mDD,haminaminu,haminaminu,,w-s:hamiarú,cormier_kinship_2003,,,,
v_guajaguaj1256-mFeB-1,,v_guajaguaj1256,mFeB,tu-na,tu-na,,tuná,cormier_kinship_2003,,,,
v_guajaguaj1256-mFyB-1,,v_guajaguaj1256,mFyB,tu-na,tu-na,,tuná,cormier_kinship_2003,,,,
v_guajaguaj1256-mFeZ-1,,v_guajaguaj1256,mFeZ,yahɨ,yahɨ,,,cormier_kinship_2003,,,,
v_guajaguaj1256-mFyZ-1,,v_guajaguaj1256,mFyZ,yahɨ,yahɨ,,,cormier_kinship_2003,,,,
v_guajaguaj1256-mMeZ-1,,v_guajaguaj1256,mMeZ,ɨhi-na,ɨhi-na,,ihíná,cormier_kinship_2003,,,,
v_guajaguaj1256-mMyZ-1,,v_guajaguaj1256,mMyZ,ɨhi-na,ɨhi-na,,ihíná,cormier_kinship_2003,,,,
v_guajaguaj1256-mMeB-1,,v_guajaguaj1256,mMeB,harəwaiya,harəwaiya,,imẽna,cormier_kinship_2003,,,,
v_guajaguaj1256-mMyB-1,,v_guajaguaj1256,mMyB,harəwaiya,harəwaiya,,imẽna,cormier_kinship_2003,,,,
v_guajaguaj1256-meBS-1,,v_guajaguaj1256,meBS,mɨmɨrə,mɨmɨrə,,m-s:taíra,cormier_kinship_2003,,,,
v_guajaguaj1256-myBS-1,,v_guajaguaj1256,myBS,mɨmɨrə,mɨmɨrə,,m-s:taíra,cormier_kinship_2003,,,,
v_guajaguaj1256-meBD-1,,v_guajaguaj1256,meBD,mɨmɨrə,mɨmɨrə,,"m-s:tayra, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-myBD-1,,v_guajaguaj1256,myBD,mɨmɨrə,mɨmɨrə,,"m-s:tayra, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-meZS-1,,v_guajaguaj1256,meZS,harəwaiya,harəwaiya,,m-s:hawajá,cormier_kinship_2003,,,,
v_guajaguaj1256-myZS-1,,v_guajaguaj1256,myZS,harəwaiya,harəwaiya,,m-s:hawajá,cormier_kinship_2003,,,,
v_guajaguaj1256-meZD-1,,v_guajaguaj1256,meZD,emeriko,emeriko,,"m-s:imirikô, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-myZD-1,,v_guajaguaj1256,myZD,emeriko,emeriko,,"m-s:imirikô, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-mFZD-1,,v_guajaguaj1256,mFZD,ɨhi-na,ɨhi-na,,m-s:ihí,cormier_kinship_2003,,,,
v_guajaguaj1256-mFBD-1,,v_guajaguaj1256,mFBD,haininawai,haininawai,,,cormier_kinship_2003,,,,
v_guajaguaj1256-mMBD-1,,v_guajaguaj1256,mMBD,emeriko,emeriko,,"m-s:imirikô, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-mMZD-1,,v_guajaguaj1256,mMZD,haininawai,haininawai,,,cormier_kinship_2003,,,,
v_guajaguaj1256-mFBS-1,,v_guajaguaj1256,mFBS,harəpihárə,harəpihárə,,,cormier_kinship_2003,,,,
v_guajaguaj1256-mFZS-1,,v_guajaguaj1256,mFZS,harəwaiya,harəwaiya,,"m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-mMBS-1,,v_guajaguaj1256,mMBS,harəwaiya,harəwaiya,,"m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-mMZS-1,,v_guajaguaj1256,mMZS,harəpiana,harəpiana,,,cormier_kinship_2003,,,,
v_guajaguaj1256-mW-1,,v_guajaguaj1256,mW,emeriko,emeriko,,m-s:imirikô,cormier_kinship_2003,,,,
v_guajaguaj1256-meB-1,,v_guajaguaj1256,meB,harəpihárə,harəpihárə,,"Inferred; m-s:harapihiara, w-s:ikwitxiá",cormier_kinship_2003,,,,
v_guajaguaj1256-myB-1,,v_guajaguaj1256,myB,harəpihárə,harəpihárə,,"Inferred; m-s:harapihiara, w-s:ikwitxiá",cormier_kinship_2003,,,,
v_guajaguaj1256-meZ-1,,v_guajaguaj1256,meZ,haininawai,haininawai,,"Inferred; m-s:hainawãi, w-s:harapihiara",cormier_kinship_2003,,,,
v_guajaguaj1256-myZ-1,,v_guajaguaj1256,myZ,haininawai,haininawai,,"Inferred; m-s:hainawãi, w-s:harapihiara",cormier_kinship_2003,,,,
v_guajaguaj1256-mFeBS-1,,v_guajaguaj1256,mFeBS,harəpihárə,harəpihárə,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mFyBS-1,,v_guajaguaj1256,mFyBS,harəpihárə,harəpihárə,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mFeZS-1,,v_guajaguaj1256,mFeZS,harəwaiya,harəwaiya,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-mFyZS-1,,v_guajaguaj1256,mFyZS,harəwaiya,harəwaiya,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-mFeBD-1,,v_guajaguaj1256,mFeBD,haininawai,haininawai,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mFyBD-1,,v_guajaguaj1256,mFyBD,haininawai,haininawai,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mFeZD-1,,v_guajaguaj1256,mFeZD,ɨhi-na,ɨhi-na,,Inferred; m-s:ihí,cormier_kinship_2003,,,,
v_guajaguaj1256-mFyZD-1,,v_guajaguaj1256,mFyZD,ɨhi-na,ɨhi-na,,Inferred; m-s:ihí,cormier_kinship_2003,,,,
v_guajaguaj1256-mMeBS-1,,v_guajaguaj1256,mMeBS,harəwaiya,harəwaiya,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-mMyBS-1,,v_guajaguaj1256,mMyBS,harəwaiya,harəwaiya,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-mMeZS-1,,v_guajaguaj1256,mMeZS,harəpiana,harəpiana,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mMyZS-1,,v_guajaguaj1256,mMyZS,harəpiana,harəpiana,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mMeBD-1,,v_guajaguaj1256,mMeBD,emeriko,emeriko,,"Inferred; m-s:imirikô, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-mMyBD-1,,v_guajaguaj1256,mMyBD,emeriko,emeriko,,"Inferred; m-s:imirikô, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-mMeZD-1,,v_guajaguaj1256,mMeZD,haininawai,haininawai,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mMyZD-1,,v_guajaguaj1256,mMyZD,haininawai,haininawai,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mFBeS-1,,v_guajaguaj1256,mFBeS,harəpihárə,harəpihárə,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mFByS-1,,v_guajaguaj1256,mFByS,harəpihárə,harəpihárə,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mFZeS-1,,v_guajaguaj1256,mFZeS,harəwaiya,harəwaiya,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-mFZyS-1,,v_guajaguaj1256,mFZyS,harəwaiya,harəwaiya,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-mFBeD-1,,v_guajaguaj1256,mFBeD,haininawai,haininawai,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mFByD-1,,v_guajaguaj1256,mFByD,haininawai,haininawai,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mFZeD-1,,v_guajaguaj1256,mFZeD,ɨhi-na,ɨhi-na,,Inferred; m-s:ihí,cormier_kinship_2003,,,,
v_guajaguaj1256-mFZyD-1,,v_guajaguaj1256,mFZyD,ɨhi-na,ɨhi-na,,Inferred; m-s:ihí,cormier_kinship_2003,,,,
v_guajaguaj1256-mMBeS-1,,v_guajaguaj1256,mMBeS,harəwaiya,harəwaiya,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-mMByS-1,,v_guajaguaj1256,mMByS,harəwaiya,harəwaiya,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-mMZeS-1,,v_guajaguaj1256,mMZeS,harəpiana,harəpiana,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mMZyS-1,,v_guajaguaj1256,mMZyS,harəpiana,harəpiana,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mMBeD-1,,v_guajaguaj1256,mMBeD,emeriko,emeriko,,"Inferred; m-s:imirikô, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-mMByD-1,,v_guajaguaj1256,mMByD,emeriko,emeriko,,"Inferred; m-s:imirikô, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-mMZeD-1,,v_guajaguaj1256,mMZeD,haininawai,haininawai,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-mMZyD-1,,v_guajaguaj1256,mMZyD,haininawai,haininawai,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fB-1,,v_guajaguaj1256,fB,ikuwɨčiá,ikuwɨčiá,,"m-s:harapihiara, w-s:ikwitxiá",cormier_kinship_2003,,,,
v_guajaguaj1256-fZ-1,,v_guajaguaj1256,fZ,harəpihárə,harəpihárə,,"m-s:hainawãi, w-s:harapihiara",cormier_kinship_2003,,,,
v_guajaguaj1256-fF-1,,v_guajaguaj1256,fF,tu,tu,,"m-s: tu, w-s:tu",cormier_kinship_2003,,,,
v_guajaguaj1256-fM-1,,v_guajaguaj1256,fM,ɨhi,ɨhi,,"m-s: ihí, w-s: ihí",cormier_kinship_2003,,,,
v_guajaguaj1256-fS-1,,v_guajaguaj1256,fS,mɨmɨrə,mɨmɨrə,,"m-s:taíra, w-s:mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-fD-1,,v_guajaguaj1256,fD,mɨmɨrə,mɨmɨrə,,"m-s: tayra, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-fFF-1,,v_guajaguaj1256,fFF,tamə,tamə,,"m-s: tãmy, w-s: tãmy",cormier_kinship_2003,,,,
v_guajaguaj1256-fFM-1,,v_guajaguaj1256,fFM,iari,iari,,"m-s:jarí, w-s:jarí",cormier_kinship_2003,,,,
v_guajaguaj1256-fMF-1,,v_guajaguaj1256,fMF,tamə,tamə,,"m-s: tãmy, w-s: tãmy",cormier_kinship_2003,,,,
v_guajaguaj1256-fMM-1,,v_guajaguaj1256,fMM,iari,iari,,"m-s:jarí, w-s:jarí",cormier_kinship_2003,,,,
v_guajaguaj1256-fSS-1,,v_guajaguaj1256,fSS,hanimiaru,hanimiaru,,w-s:hatxa'á,cormier_kinship_2003,,,,
v_guajaguaj1256-fSD-1,,v_guajaguaj1256,fSD,hanimiaru,hanimiaru,,w-s:hamiarú,cormier_kinship_2003,,,,
v_guajaguaj1256-fDS-1,,v_guajaguaj1256,fDS,hanimiaru,hanimiaru,,w-s:hatxa'á,cormier_kinship_2003,,,,
v_guajaguaj1256-fDD-1,,v_guajaguaj1256,fDD,hanimiaru,hanimiaru,,w-s:hamiarú,cormier_kinship_2003,,,,
v_guajaguaj1256-fFeB-1,,v_guajaguaj1256,fFeB,tu-na,tu-na,,tuná,cormier_kinship_2003,,,,
v_guajaguaj1256-fFyB-1,,v_guajaguaj1256,fFyB,tu-na,tu-na,,tuná,cormier_kinship_2003,,,,
v_guajaguaj1256-fFeZ-1,,v_guajaguaj1256,fFeZ,harəwaiya,harəwaiya,,,cormier_kinship_2003,,,,
v_guajaguaj1256-fFyZ-1,,v_guajaguaj1256,fFyZ,harəwaiya,harəwaiya,,,cormier_kinship_2003,,,,
v_guajaguaj1256-fMeZ-1,,v_guajaguaj1256,fMeZ,ɨhi-na,ɨhi-na,,ihíná,cormier_kinship_2003,,,,
v_guajaguaj1256-fMyZ-1,,v_guajaguaj1256,fMyZ,ɨhi-na,ɨhi-na,,ihíná,cormier_kinship_2003,,,,
v_guajaguaj1256-fMeB-1,,v_guajaguaj1256,fMeB,iménə,iménə,,imẽna,cormier_kinship_2003,,,,
v_guajaguaj1256-fMyB-1,,v_guajaguaj1256,fMyB,iménə,iménə,,imẽna,cormier_kinship_2003,,,,
v_guajaguaj1256-feBS-1,,v_guajaguaj1256,feBS,ipenčiá,ipenčiá,,m-s:taíra,cormier_kinship_2003,,,,
v_guajaguaj1256-fyBS-1,,v_guajaguaj1256,fyBS,ipenčiá,ipenčiá,,m-s:taíra,cormier_kinship_2003,,,,
v_guajaguaj1256-feBD-1,,v_guajaguaj1256,feBD,harəwaiya,harəwaiya,,"m-s:tayra, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-fyBD-1,,v_guajaguaj1256,fyBD,harəwaiya,harəwaiya,,"m-s:tayra, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-feZS-1,,v_guajaguaj1256,feZS,mɨmɨrə,mɨmɨrə,,m-s:hawajá,cormier_kinship_2003,,,,
v_guajaguaj1256-fyZS-1,,v_guajaguaj1256,fyZS,mɨmɨrə,mɨmɨrə,,m-s:hawajá,cormier_kinship_2003,,,,
v_guajaguaj1256-feZD-1,,v_guajaguaj1256,feZD,mɨmɨrə,mɨmɨrə,,"m-s:imirikô, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-fyZD-1,,v_guajaguaj1256,fyZD,mɨmɨrə,mɨmɨrə,,"m-s:imirikô, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-fFZD-1,,v_guajaguaj1256,fFZD,ɨhi-na,ɨhi-na,,m-s:ihí,cormier_kinship_2003,,,,
v_guajaguaj1256-fFBD-1,,v_guajaguaj1256,fFBD,harəpihárə,harəpihárə,,,cormier_kinship_2003,,,,
v_guajaguaj1256-fMBD-1,,v_guajaguaj1256,fMBD,mɨmɨrə,mɨmɨrə,,"m-s:imirikô, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-fMZD-1,,v_guajaguaj1256,fMZD,harəpihárə,harəpihárə,,,cormier_kinship_2003,,,,
v_guajaguaj1256-fFBS-1,,v_guajaguaj1256,fFBS,ikuwɨčiá,ikuwɨčiá,,,cormier_kinship_2003,,,,
v_guajaguaj1256-fFZS-1,,v_guajaguaj1256,fFZS,iménə,iménə,,"m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-fMBS-1,,v_guajaguaj1256,fMBS,mɨmɨrə,mɨmɨrə,,"m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-fMZS-1,,v_guajaguaj1256,fMZS,ikuwɨčiá,ikuwɨčiá,,,cormier_kinship_2003,,,,
v_guajaguaj1256-fH-1,,v_guajaguaj1256,fH,iménə,iménə,,w-s:imẽna,cormier_kinship_2003,,,,
v_guajaguaj1256-feB-1,,v_guajaguaj1256,feB,ikuwɨčiá,ikuwɨčiá,,"Inferred; m-s:harapihiara, w-s:ikwitxiá",cormier_kinship_2003,,,,
v_guajaguaj1256-fyB-1,,v_guajaguaj1256,fyB,ikuwɨčiá,ikuwɨčiá,,"Inferred; m-s:harapihiara, w-s:ikwitxiá",cormier_kinship_2003,,,,
v_guajaguaj1256-feZ-1,,v_guajaguaj1256,feZ,harəpihárə,harəpihárə,,"Inferred; m-s:hainawãi, w-s:harapihiara",cormier_kinship_2003,,,,
v_guajaguaj1256-fyZ-1,,v_guajaguaj1256,fyZ,harəpihárə,harəpihárə,,"Inferred; m-s:hainawãi, w-s:harapihiara",cormier_kinship_2003,,,,
v_guajaguaj1256-fFeBS-1,,v_guajaguaj1256,fFeBS,ikuwɨčiá,ikuwɨčiá,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fFyBS-1,,v_guajaguaj1256,fFyBS,ikuwɨčiá,ikuwɨčiá,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fFeZS-1,,v_guajaguaj1256,fFeZS,iménə,iménə,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-fFyZS-1,,v_guajaguaj1256,fFyZS,iménə,iménə,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-fFeBD-1,,v_guajaguaj1256,fFeBD,harəpihárə,harəpihárə,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fFyBD-1,,v_guajaguaj1256,fFyBD,harəpihárə,harəpihárə,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fFeZD-1,,v_guajaguaj1256,fFeZD,ɨhi-na,ɨhi-na,,Inferred; m-s:ihí,cormier_kinship_2003,,,,
v_guajaguaj1256-fFyZD-1,,v_guajaguaj1256,fFyZD,ɨhi-na,ɨhi-na,,Inferred; m-s:ihí,cormier_kinship_2003,,,,
v_guajaguaj1256-fMeBS-1,,v_guajaguaj1256,fMeBS,mɨmɨrə,mɨmɨrə,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-fMyBS-1,,v_guajaguaj1256,fMyBS,mɨmɨrə,mɨmɨrə,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-fMeZS-1,,v_guajaguaj1256,fMeZS,ikuwɨčiá,ikuwɨčiá,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fMyZS-1,,v_guajaguaj1256,fMyZS,ikuwɨčiá,ikuwɨčiá,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fMeBD-1,,v_guajaguaj1256,fMeBD,mɨmɨrə,mɨmɨrə,,"Inferred; m-s:imirikô, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-fMyBD-1,,v_guajaguaj1256,fMyBD,mɨmɨrə,mɨmɨrə,,"Inferred; m-s:imirikô, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-fMeZD-1,,v_guajaguaj1256,fMeZD,harəpihárə,harəpihárə,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fMyZD-1,,v_guajaguaj1256,fMyZD,harəpihárə,harəpihárə,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fFBeS-1,,v_guajaguaj1256,fFBeS,ikuwɨčiá,ikuwɨčiá,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fFByS-1,,v_guajaguaj1256,fFByS,ikuwɨčiá,ikuwɨčiá,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fFZeS-1,,v_guajaguaj1256,fFZeS,iménə,iménə,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-fFZyS-1,,v_guajaguaj1256,fFZyS,iménə,iménə,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-fFBeD-1,,v_guajaguaj1256,fFBeD,harəpihárə,harəpihárə,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fFByD-1,,v_guajaguaj1256,fFByD,harəpihárə,harəpihárə,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fFZeD-1,,v_guajaguaj1256,fFZeD,ɨhi-na,ɨhi-na,,Inferred; m-s:ihí,cormier_kinship_2003,,,,
v_guajaguaj1256-fFZyD-1,,v_guajaguaj1256,fFZyD,ɨhi-na,ɨhi-na,,Inferred; m-s:ihí,cormier_kinship_2003,,,,
v_guajaguaj1256-fMBeS-1,,v_guajaguaj1256,fMBeS,mɨmɨrə,mɨmɨrə,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-fMByS-1,,v_guajaguaj1256,fMByS,mɨmɨrə,mɨmɨrə,,"Inferred; m-s:hawajá, w-s:imẽna",cormier_kinship_2003,,,,
v_guajaguaj1256-fMZeS-1,,v_guajaguaj1256,fMZeS,ikuwɨčiá,ikuwɨčiá,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fMZyS-1,,v_guajaguaj1256,fMZyS,ikuwɨčiá,ikuwɨčiá,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fMBeD-1,,v_guajaguaj1256,fMBeD,mɨmɨrə,mɨmɨrə,,"Inferred; m-s:imirikô, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-fMByD-1,,v_guajaguaj1256,fMByD,mɨmɨrə,mɨmɨrə,,"Inferred; m-s:imirikô, w-s: mymyra",cormier_kinship_2003,,,,
v_guajaguaj1256-fMZeD-1,,v_guajaguaj1256,fMZeD,harəpihárə,harəpihárə,,Inferred; NA,cormier_kinship_2003,,,,
v_guajaguaj1256-fMZyD-1,,v_guajaguaj1256,fMZyD,harəpihárə,harəpihárə,,Inferred; NA,cormier_kinship_2003,,,,
v_guarayuguar1292-mZ-1,,v_guarayuguar1292,mZ,teindìr,teindìr,,,hoeller_guarayu_1932,,,,
v_guarayuguar1292-meB-1,,v_guarayuguar1292,meB,che riquieir,che riquieir,,,hoeller_guarayu_1932,,,,
v_guarayuguar1292-myB-1,,v_guarayuguar1292,myB,che rìbìr,che rìbìr,,,hoeller_guarayu_1932,,,,
v_guarayuguar1292-meZ-1,,v_guarayuguar1292,meZ,tamba,tamba,,,hoeller_guarayu_1932,,,,
v_guarayuguar1292-myZ-1,,v_guarayuguar1292,myZ,chiä,chiä,,,hoeller_guarayu_1932,,,,
v_guarayuguar1292-mP-1,,v_guarayuguar1292,mP,yezupar,yezupar,,,hoeller_guarayu_1932,,,,
v_guarayuguar1292-mF-1,,v_guarayuguar1292,mF,yezupar,yezupar,,,hoeller_guarayu_1932,,,,
